web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11,month,Sentiment
1556493184-10566,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@MsAvaArmstrong,"Ava Armstrong, Author","This question is for CONGRESS:

Do you think an American could enter ANY OTHER country in the world and not follow their laws?  No.  

Then why doesn't America close the loopholes in asylum immigration laws?  Pass The Raise Act?  Pass Border Wall?  Eliminate Visa Lottery?

Why? pic.twitter.com/zbaYEGPjp9",,27,31,1536075728000,8:42 AM - 4 Sep 2018,/MsAvaArmstrong/status/1037002884527935489,,September,negative
1556493184-10714,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@alb353,alb,"check this https://www.localgov.co.uk/Freeze-price-of-land-to-deliver-affordable-housing-think-tank-says/45907 … (via @localgoveditors) - WHAT DON'T THEY GET - TOO MANY PEOPLE / LACK  OF SPACE - PRICE GOES UP - SIMPLE,YOU CAN NOT CONTROL IT - CUT IMMIGRATION",1,21,27,1535970580000,3:29 AM - 3 Sep 2018,/alb353/status/1036561860227682306,,September,positive
1556493184-10723,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@FaisalBhussain,FaisalTheArtist  🎨,The UK without immigration?  pic.twitter.com/7Kbw2bYid7,,18,31,1535963512000,1:31 AM - 3 Sep 2018,/FaisalBhussain/status/1036532214585024512,,September,neutral
1556493184-10640,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@tnewtondunn,Tom Newton Dunn,"More trouble for Theresa: Govt sources tell Nick Timothy that Philip Hammond is “itching” to make a “generous offer” for EU immigration to continue after Brexit. And the vague Chequers blueprint would allow it;  
https://www.thesun.co.uk/news/7168752/lady-not-for-learning-theresa-may/ …",16,65,55,1536011100000,2:45 PM - 3 Sep 2018,/tnewtondunn/status/1036731812595343368,,September,negative
1556493184-10830,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@PhDBaby,Janice Spain-Kilmer,"Hungarian Pres Viktor Orbán & Italian Minister Salvini pledge to create an ""anti-immigration axis"" to counter the pro-migration policies of the E U.

Italy and Hungary Create 'Anti-Immigration Axis' https://www.gatestoneinstitute.org/12945/italy-hungary-immigration#.W4vliRRdzKE.twitter …",1,33,44,1535894961000,6:29 AM - 2 Sep 2018,/PhDBaby/status/1036244693141676032,,September,neutral
1556493184-10696,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@AntonioArellano,Antonio,"Our attitude towards immigration reflects our faith in the American ideal. We have always believed it possible for men and women who start at the bottom to rise as far as their talent and energy allow. 

Neither race nor place of birth should affect anyone's chances, in America.",2,28,70,1535979970000,6:06 AM - 3 Sep 2018,/AntonioArellano/status/1036601246659108864,,September,positive
1556493184-10541,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@squawpass,Terry I Am,"Zina Bash is part of Trump's Domestic Policy team, regulatory reform, legal and immigration policy. She reports to Stephen Miller.",30,116,388,1536086552000,11:42 AM - 4 Sep 2018,/squawpass/status/1037048283124789248,,September,positive
1556493184-10873,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@CBSDFW,CBSDFW,"Mollie Tibbetts' father: Stop using her as ""pawn"" in immigration debate: https://cbsloc.al/2Cbooes pic.twitter.com/RiE6jDKu4D",32,55,126,1535851871000,6:31 PM - 1 Sep 2018,/CBSDFW/status/1036063959193927680,,September,neutral
1556493184-10657,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@kausmickey,Mickey Kaus,"Raising wages solves ""labor shortage"" supposedly caused by lack of immigration. This seems like a powerful vindication of the Trump approach. http://www.latimes.com/business/la-fi-garlic-labor-shortage-20170207-story.html …",16,276,552,1535996882000,10:48 AM - 3 Sep 2018,/kausmickey/status/1036672179234955265,,September,positive
1556493184-10548,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@FAIRImmigration,FAIR,The AG Should Take Another Overdue Step to Oblige Compliance with Immigration Court Orders http://bit.ly/2wIadsh  via @CIS_org,4,37,91,1536082205000,10:30 AM - 4 Sep 2018,/FAIRImmigration/status/1037030048031809537,,September,neutral
1556493184-10888,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@noplaceforsheep,💧That Dr Sheep Person,Really object to an Immigration Minister having the power to deny someone entry because some people dislike what that person has to say.,7,23,43,1535837216000,2:26 PM - 1 Sep 2018,/noplaceforsheep/status/1036002491014438912,,September,positive
1556493184-10719,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@johnredwood,John Redwood,"We want an immigration policy that's good for our economy & fair to all. People who settle here shd have access to affordable housing & decently paid jobs. We also want that for those already here & born here, at a time when wages have been kept down & housing is in short supply.",25,70,226,1535966927000,2:28 AM - 3 Sep 2018,/johnredwood/status/1036546537722191873,,September,positive
1556493184-10980,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@_channieclub,k  ☀️,"Please don't support L*ke U Mingyu fansite. She has pictures of Mingyu at the immigration desk and that's illegal by government law, not just banned by  pl*dis. And like all the others, she knows better.",,13,32,1535760142000,5:02 PM - 31 Aug 2018,/_channieclub/status/1035679219848626176,,September,neutral
1556493184-10697,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@AntonioArellano,Antonio,"America depends on immigrants’ labor. 

We must create an immigration system as dependable as they are!",3,26,81,1535979823000,6:03 AM - 3 Sep 2018,/AntonioArellano/status/1036600627609133056,,September,neutral
1556493184-10993,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@BAL_Immigration,BAL Immigration,"#Venezuelan President #NicolásMaduro has announced that minimum wage rates will increase 5,900 percent for all workers in #Venezuela, including foreign workers. http://ow.ly/jB6k30lAV0L  #Maduropic.twitter.com/L8ad1rQEhY",,,1,1535760029000,5:00 PM - 31 Aug 2018,/BAL_Immigration/status/1035678746701905927,,September,negative
1556493184-10489,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@sarah_in_ny,Sarah,The choice of a law clerk who worked for Stephen Miller on immigration policy at the WH doesn't exactly inspire confidence.  The last person I'd expect to deliver unbiased interpretations of law and respect for jurisprudence in the opinions and dissents she has first crack at.,,3,10,1536102192000,4:03 PM - 4 Sep 2018,/sarah_in_ny/status/1037113882618281984,,September,positive
1556493184-10722,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@WingsScotland,Wings Over Scotland,Linklater's article is batshit mad. The only reason he wants immigration from England in particular is to scupper independence. pic.twitter.com/Ml4wzAtYrU,4,29,43,1535964329000,1:45 AM - 3 Sep 2018,/WingsScotland/status/1036535641801203712,,September,negative
1556493184-10474,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@FAIRImmigration,FAIR,Join FAIR in the fight to increase wages by decreasing immigration! http://bit.ly/2MqZZGx pic.twitter.com/BWdRowuc4S,3,33,87,1536103803000,4:30 PM - 4 Sep 2018,/FAIRImmigration/status/1037120637435895809,,September,positive
1556493184-10547,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@BBCWorld,BBC News (World),Sweden Democrats tap into immigration fears as vote looms https://bbc.in/2wJrpMS,19,46,95,1536084333000,11:05 AM - 4 Sep 2018,/BBCWorld/status/1037038974035021826,,September,neutral
1556493184-10818,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@davidjrosenberg,David Rosenberg,"Rabbi Sacks 2011 ""David Cameron is right to say multiculturalism has failed. 2013 ""multiculturalism has had its day."" 2017 High praise for Douglas Murray's attack on ""uncontrolled immigration"" +""cultural suicide"". How dare he compare Corbyn with Enoch Powell?",34,795,1.5K,1535901235000,8:13 AM - 2 Sep 2018,/davidjrosenberg/status/1036271008100110336,,September,positive
1556493184-10707,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@TODAYshow,TODAY,Father of Mollie Tibbetts’ demands his daughter’s murder be removed from immigration debate pic.twitter.com/BmikbTm44O,106,434,2.0K,1535974757000,4:39 AM - 3 Sep 2018,/TODAYshow/status/1036579377780285440,,September,neutral
1556493184-10808,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@FoxNews,Fox News,".@JessicaV_CIS: “The policies that @NancyPelosi supports like sanctuary policies and open immigration have all made it possible for MS-13 to become more established here."" pic.twitter.com/r85TPizEwf",168,299,597,1535904429000,9:07 AM - 2 Sep 2018,/FoxNews/status/1036284403431993345,,September,positive
1556493184-10576,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@ewansc,Ewan Crawford,"FM: ""We want to make clear that Scotland remains an open, inclusive, outward-looking nation. So let me make this clear again today - this government will always make the positive case for immigration."" #ScotPfG",1,63,123,1536068810000,6:46 AM - 4 Sep 2018,/ewansc/status/1036973865749098496,,September,positive
1556493184-10779,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@NBCNightlyNews,NBC Nightly News with Lester Holt,"""Do not appropriate Mollie’s soul in advancing views she believed were profoundly racist.""

Mollie Tibbetts' father asks people to stop using her death in immigration debate. https://nbcnews.to/2PudhPt 

@MattMcBradley reports tonight on @NBCNightlyNews.",15,65,181,1535923200000,2:20 PM - 2 Sep 2018,/NBCNightlyNews/status/1036363133500182531,,September,negative
1556493184-10727,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@CBSNews,CBS News,"Mollie Tibbetts' father: Stop using her as a ""pawn"" in immigration debate https://cbsn.ws/2oydsxV pic.twitter.com/ie12bVJfUv",22,49,169,1535959983000,12:33 AM - 3 Sep 2018,/CBSNews/status/1036517413477597185,,September,neutral
1556493184-10927,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@RaquelCepeda,Raquel Cepeda,"“Ivanka and Jared are on the side of a movement that John McCain fought against...Trumpism.”  - @MSNBC 

These children of evil & embodiments of xenophobia, anti-immigration, anti-Latinx, Islamaphobia, anti-LGTBQA, anti-climate, pro-greed, pro-violence...are at McCain’s funeral.",9,44,139,1535808312000,6:25 AM - 1 Sep 2018,/RaquelCepeda/status/1035881258956541955,,September,negative
1556493184-10802,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@buddy_hell,Buddy Hell,"The privatisation of immigration, detention and deportation has to be one of the biggest scandals of our time. https://twitter.com/NickJanczak/status/1036300797217263619 …",1,18,22,1535908519000,10:15 AM - 2 Sep 2018,/buddy_hell/status/1036301555543232512,,September,neutral
1556493184-10544,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@Novelsound,The Novel Sound,And worked on immigration policy!,3,18,124,1536085926000,11:32 AM - 4 Sep 2018,/Novelsound/status/1037045657503232000,,September,neutral
1556493184-10941,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@trotman_deirdre,Dee #BBCFakeNews WTOBrexit,"Italy and Hungary Create 'Anti-Immigration Axis': https://www.gatestoneinstitute.org/12945/italy-hungary-immigration#.W4psdXzA44Q.twitter …

It’s beginning, it really is.",18,121,158,1535798445000,3:40 AM - 1 Sep 2018,/trotman_deirdre/status/1035839874232926208,,September,positive
1556493184-10702,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@ChrisJZullo,♻️ 🇺🇸 Christopher Zullo,"Return to tax fairness 
Fight for the middle class
Provide affordable healthcare
Pass immigration reform
Save social security
Tackle climate change
Repair roads and bridges
Invest in education 
Reduce the deficit
Unburden our students
Raise the minimum wage

#VoteDemocrat",11,31,197,1535979018000,5:50 AM - 3 Sep 2018,/ChrisJZullo/status/1036597251148316675,,September,positive
1556493184-10825,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@TheMarkPantano,Mark Pantano,"Grieving father uses the death of his daughter to accuse Americans opposed to illegal immigration of racism.

https://www.desmoinesregister.com/story/opinion/columnists/2018/09/01/mollie-tibbetts-father-common-decency-immigration-heartless-despicable-donald-trump-jr-column/1163131002/ …",107,139,254,1535896737000,6:58 AM - 2 Sep 2018,/TheMarkPantano/status/1036252141730574343,,September,negative
1556493184-10644,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@hardenuppete,💧Peter Harden - Ghost Water Sales Rep,"If Australia supports free speech then why did we refuse a visa for Chelsea Manning? Or is it like the selective immigration intervention policy, free speech for some? #FreeSpeech #auspol #media #Bannon",8,67,250,1536009494000,2:18 PM - 3 Sep 2018,/hardenuppete/status/1036725077562150912,,September,positive
1556493184-10930,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@TheNudeReporter,Reese Piper,The Strip Club Seventh Heaven in Glasgow was raided under the guise of checking for trafficking. No one was arrested but the workers were held in the club for hours and subject to questioning about their immigration status.,2,35,76,1535806154000,5:49 AM - 1 Sep 2018,/TheNudeReporter/status/1035872209426890752,,September,negative
1556493184-10742,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@larryelder,Larry Elder,"""A recent study by Harvard economist George Borjas and colleagues from the Univ of Chicago and the Univ of Calif estimates that immigration accounted for a 7.4 percentage-point DECLINE in the employment rate of unskilled black males between 1980 & 2000.""

https://www.city-journal.org/html/rainbow-coalition-evaporates-13062.html …",25,433,803,1535948044000,9:14 PM - 2 Sep 2018,/larryelder/status/1036467336344027136,,September,negative
1556493184-10613,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@wesstreeting,Wes Streeting MP,Parliament returns today and I’ll be leading a debate on Britain’s forgotten immigration scandal that has seen international students wrongly deported by the Government’s ‘hostile environment’ policy: https://www.politicshome.com/news/uk/home-affairs/immigration/opinion/house-commons/97970/wes-streeting-mp-denying-students-basic …,5,17,43,1536042091000,11:21 PM - 3 Sep 2018,/wesstreeting/status/1036861797456859136,,September,negative
1556493184-10593,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@DefendEvropa,Defend Europa,"Italy: 'Italy's Salvini Scolds Merkel for 'Underestimating' Risks Posed by Immigration'

https://sputniknews.com/europe/201809041067729342-salvini-merkel-immigration/ …",5,64,139,1536059811000,4:16 AM - 4 Sep 2018,/DefendEvropa/status/1036936122704777218,,September,neutral
1556493184-10573,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@V_of_Europe,Voice of Europe  🌍,Finnish immigration authorities suspend Afghan asylum decisions https://voiceofeurope.com/2018/09/finnish-immigration-authorities-suspend-afghan-asylum-decisions/#.W46ZEhjQyZI.twitter …,11,112,139,1536071956000,7:39 AM - 4 Sep 2018,/V_of_Europe/status/1036987062711410690,,September,neutral
1556493184-10747,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@coleyworld,#RandomWhiteGuy,"If you are hoping that:
•The US becomes a nation governed by Biblical law.
•Freedom of religion becomes a thing of the past.
•America closes its doors to immigration.
•The US becomes a police state.
•POC are reduced to 2nd class citizens.

Then the modern @GOP is your party",8,49,156,1535943980000,8:06 PM - 2 Sep 2018,/coleyworld/status/1036450290046840833,,September,negative
1556493184-10730,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@noplaceforsheep,💧That Dr Sheep Person,"He’s thick as a brick, isn’t he? He thinks ALP asking on behalf of constituents is the same as Immigration Minister doing favours for his mates. Thick. Brick.  https://www.smh.com.au/politics/federal/i-ve-kept-a-very-good-list-peter-dutton-threatens-to-dish-dirt-on-labor-amid-au-pair-scandal-20180903-p501f5.html …",53,282,607,1535956282000,11:31 PM - 2 Sep 2018,/noplaceforsheep/status/1036501888676425728,,September,negative
1556493184-10729,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@LondonEconomic,The London Economic,Theresa May suppressed NINE reports proving immigration has little effect on employment or wages : https://www.thelondoneconomic.com/news/politics/theresa-may-suppressed-nine-reports-proving-immigration-has-little-effect-on-employment-or-wages/06/09/ … via @LondonEconomic,5,55,39,1535958180000,12:03 AM - 3 Sep 2018,/LondonEconomic/status/1036509849964576768,,September,negative
1556493184-10944,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@TheJayToday,James Dawson,"Amy, 49, says she is at the blimp protest because  @SadiqKhan is a “disgrace” and London’s crime is due to immigration from “third world” pic.twitter.com/vdvOxypfci",134,479,823,1535796636000,3:10 AM - 1 Sep 2018,/TheJayToday/status/1035832286376353792,,September,negative
1556493184-10491,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@right2workuk,Right2Workuk ltd,"Some employers are also amending  contracts to match immigration status. Classic and unlawful practice. For example, You apply for a full time position, but they will ask you to sign a fixed term contract. @right2workuk @HighlySkilledUK @migrantsorg @MigrantVoiceUK @The3Million",,13,13,1536102333000,4:05 PM - 4 Sep 2018,/right2workuk/status/1037114471255339009,,September,positive
1556493184-10510,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@aimeecarrero,Aimee Carrero,"You know what does “aim to terrorize and demean other people...?” The Trump Administration’s immigration policy, which your wife helped to craft.",2,7,37,1536101138000,3:45 PM - 4 Sep 2018,/aimeecarrero/status/1037109458248167425,,September,negative
1556493184-10482,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@dl1nds,dlinds,Scotland to pay immigration status fees for resident EU citizens - Reuters https://apple.news/AKduoeZdARV2tsYeB45iOwA …,,7,7,1536098197000,2:56 PM - 4 Sep 2018,/dl1nds/status/1037097122611507201,,September,neutral
1556493184-10665,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@nytimesphoto,NYT Photo,"John Moore, a staff photographer for Getty Images, has perhaps the most comprehensive body of work of any news photographer covering immigration https://nyti.ms/2orY0n1 pic.twitter.com/pkhbNOsB6e",2,163,318,1535992867000,9:41 AM - 3 Sep 2018,/nytimesphoto/status/1036655338391564289,,September,positive
1556493184-10639,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@StandUp4Brexit,#StandUp4Brexit,"“If we want to escape Europe’s laws, its court and its demands for our money — and if we want to control immigration — the Government needs to revive its plans for a free trade agreement, and it needs to do so urgently” Nick Timothy

#StandUp4Brexithttps://www.thesun.co.uk/news/7168752/lady-not-for-learning-theresa-may/ …",11,122,220,1536011880000,2:58 PM - 3 Sep 2018,/StandUp4Brexit/status/1036735083384905730,,September,positive
1556493184-10963,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@DaleDiamond6,Positive Politics,"The good people of Texas deserve to be unified & represented by ⁦@BetoORourke⁩ who will work to bring affordable healthcare & education, fair tax policy, humane immigration policy, sane trade practices & decent infrastructure. #BlueWave #Beto2018https://www.washingtonpost.com/politics/a-demand-from-texas-voters-in-the-era-of-trump-compassion/2018/08/30/f26cc678-a077-11e8-83d2-70203b8d7b44_story.html …",1,54,76,1535770488000,7:54 PM - 31 Aug 2018,/DaleDiamond6/status/1035722615543885824,,September,positive
1556493184-10673,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@ChrisJZullo,♻️ 🇺🇸 Christopher Zullo,"Return to tax fairness 
Fight for the middle class
Provide affordable healthcare
Pass immigration reform
Save social security
Tackle climate change
Repair roads and bridges
Invest in education 
Reduce the deficit
Unburden our students
Raise the minimum wage

#VoteDemocrat",11,29,193,1535989120000,8:38 AM - 3 Sep 2018,/ChrisJZullo/status/1036639621604696066,,September,positive
1556493184-10995,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@kimmasters,Kim Masters,"He attended multiple immigration policy meetings at the White House. And fit right in with that ghoul, Stephen Miller. 
You have to hand it to this administration. They consistently pick the biggest pieces of shit out there. https://twitter.com/ndhapple/status/1035585087268691969 …",,4,11,1535760016000,5:00 PM - 31 Aug 2018,/kimmasters/status/1035678689747292160,,September,positive
1556493184-10868,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@Jim_Pembroke,💧Jim Pembroke,"Under successive LNP governments
It seems the intervention power to grant visas
Has morphed from consideration of the public interest
Into an ego trip for Immigration Ministers
who want to impress friends and curry favor with donors.
#AuPairAffair #auspol",6,62,83,1535855284000,7:28 PM - 1 Sep 2018,/Jim_Pembroke/status/1036078272386224128,,September,neutral
1556493184-10988,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@TripTrundle,Trip Trundle,Oregon faith leaders arrested in immigration protest http://fxmb.info/Qhkldd,,,,1535760064000,5:01 PM - 31 Aug 2018,/TripTrundle/status/1035678892504150021,,September,neutral
1556493184-10817,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@LarrySchweikart,Larry Schweikart,"3) McTurd provided a handy foil for GOP incompetence. He allowed the leftards at the same time to point to Republicans not actually getting things done on immigration and taxes, while suggesting it was because Rs wouldn't ""listen to him.""",2,41,107,1535901445000,8:17 AM - 2 Sep 2018,/LarrySchweikart/status/1036271886953410560,,September,positive
1556493184-10920,https://twitter.com/search?l=&q=immigration%20since%3A2018-09-01%20until%3A2018-09-05&src=typd&lang=en,@EllisIsland,American Family Immigration History Center,The Registry Room on #EllisIsland was where new arrivals waited to be inspected by Immigration Service officers from 1900-1924. #Immigration #Historypic.twitter.com/u0X16pQM6J,1,6,27,1535818801000,9:20 AM - 1 Sep 2018,/EllisIsland/status/1035925254382739457,,September,positive
