web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11,month,Sentiment
1556507388-21713,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@alantravis40,Alan Travis,"Labour and SNP voted against doubling of annual immigration health surcharge for non-EU migrants to £400 arguing it represents 'double taxation'. Shadow immigration minister @Afzal4Gorton estimates family of four now faces Home Office fees of £8,132 for a 2 1/2 years in UK.
1/2",2,33,33,1542189074000,1:51 AM - 14 Nov 2018,/alantravis40/status/1062644113919672320,,November,neutral
1556507388-21876,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@MsKellyMHayes,Puff the Magic Hater,"People have protested at officials' homes over homelessness and immigration, like these folks in L.A., who hit up their mayor's house in protest. http://www.latimes.com/local/lanow/la-me-ln-ice-garcetti-protest-20180629-story.html …",1,19,114,1542085661000,9:07 PM - 12 Nov 2018,/MsKellyMHayes/status/1062210368943079429,,November,neutral
1556507388-21543,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@WMcHBg,Will,"If you think Brexit was all about immigration, then why do you suppose almost all Brexiters are against May’s deal, despite the fact it stops free movement?

Take your time. https://twitter.com/chunkymark/status/1062961620211646464 …",3,10,60,1542274778000,1:39 AM - 15 Nov 2018,/WMcHBg/status/1063003581043875840,,November,positive
1556507388-21486,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@PDChina,"People's Daily, China","Five cities in China will carry out the 144-hour visa-free transit policy for foreign visitors from 53 countries starting Jan 1, 2019, National Immigration Administration said on Thursday pic.twitter.com/ACh391SGlY",4,15,51,1542307200000,10:40 AM - 15 Nov 2018,/PDChina/status/1063139570554945537,,November,negative
1556507388-21338,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@mlaurahuss,Laura Huss,"A must-read and know from @TheTinaVasquez: ""A Russian immigrant died Thursday in Immigration and Customs Enforcement (ICE) custody after hunger striking for nearly three months, immigrant advocates told @Rewire_News""https://rewire.news/article/2018/11/16/this-is-murder-another-immigrant-reportedly-dies-in-ice-custody/ …",1,35,17,1542406333000,2:12 PM - 16 Nov 2018,/mlaurahuss/status/1063555362790420480,,November,positive
1556507388-21744,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@ALT_uscis,ALT-immigration  🛂 Out of F** to give,"I said this before;
I solved the immigration problem:

Make it mandatory for every undocumented immigrant to contribute max yearly campaign contribution for the first 5 years.
You will see senators on roofs nailing shingles with Carlos in 100 deg heat filming campaign ads.",2,20,158,1542161942000,6:19 PM - 13 Nov 2018,/ALT_uscis/status/1062530316064251905,,November,positive
1556507388-21850,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@BelindaJones68,💧Bee 🐝,"A content programmers job a Sky must be a piece of piss, it's the same list of topic/content everyday
- get out of Paris
- slam renewables
- coal
- slam Labor
- welfare
- immigration
- socialism
- nationalism
- slam Turnbull
- all hail King Abbott
- terror
- hate
- repeat
#auspol",16,62,165,1542112163000,4:29 AM - 13 Nov 2018,/BelindaJones68/status/1062321525611610115,,November,negative
1556507388-21637,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@SuzanneEvans1,Suzanne Evans,Wow: Three immigration judges to appear in the dock over £12.6m legal aid fraud  https://dailym.ai/2KuD4Vy  via @MailOnline,25,108,100,1542221446000,10:50 AM - 14 Nov 2018,/SuzanneEvans1/status/1062779893027610624,,November,positive
1556507388-21726,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@BuzzPatterson,Buzz Patterson,"Hey Eric, you’re in Congress, right? Why don’t you get off your ass and pass legislation to stop illegal immigration? You seem to whine a lot. Do your job! https://twitter.com/RepSwalwell/status/1062428901107032065 …",5,47,132,1542176493000,10:21 PM - 13 Nov 2018,/BuzzPatterson/status/1062591346668535808,,November,negative
1556507388-21677,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@bruceanderson,Bruce Anderson,"Working through latest @abacusdataca preparing releases & presentations. Struck by this Xtab, a flashing orange to @CPC_HQ : on immigration their positioning has gained little traction, & is pushing some voters away. pic.twitter.com/IJqI3SJWMP",9,15,30,1542207497000,6:58 AM - 14 Nov 2018,/bruceanderson/status/1062721384529326081,,November,positive
1556507388-21466,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@DaftLimmy,Limmy,Did the racists at least get something out of Brexit? Is there no more immigration? Tell me that at least somebody got something.,48,116,1.2K,1542317453000,1:30 PM - 15 Nov 2018,/DaftLimmy/status/1063182574535827456,,November,negative
1556507388-21803,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@sellwithsteve,Steve Carson,"What's the latest estimate? About 20,000,000 illegal aliens living in the country now, give or take a million or so? Thousands more on their way. Knock your socks off. Call it what you want. Illegal immigration costs the American economy over $100 million/yr.",41,34,287,1542135120000,10:52 AM - 13 Nov 2018,/sellwithsteve/status/1062417813271392257,,November,neutral
1556507388-21477,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@DailyCaller,The Daily Caller,‘Game On:’ Former Acting ICE Director Tom Homan Says The Government Is Prepared To ‘Send Another Message’ On Illegal Immigration As Caravan Approaches https://trib.al/AOjQurW pic.twitter.com/xw28xzFnCA,5,47,90,1542313589000,12:26 PM - 15 Nov 2018,/DailyCaller/status/1063166369447972865,,November,negative
1556507388-21715,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@kemiadetiba,Kemi Adetiba,"Going through immigration& picking my luggage was a relative breeze. As I approached customs, I knew all would not be well as I saw a lady's eyes light up like I was a fowl approaching a den of hyenas. I was still a good distance away when she beckoned for my porter and I to pull",4,203,272,1542187429000,1:23 AM - 14 Nov 2018,/kemiadetiba/status/1062637213568131072,,November,positive
1556507388-21844,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@RMConservative,Daniel Horowitz,"In addition to the GOP misreading the politics of immigration, they continue to get crime and incarceration totally wrong https://safeguardingjustice.org/media-release  They just don't understand a safety and security agenda to win in suburbs.",3,18,26,1542115308000,5:21 AM - 13 Nov 2018,/RMConservative/status/1062334717717045248,,November,positive
1556507388-21318,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@AliceTinker1943,Susan Becraft,"And why do so many people support him? I’ve heard people say they know he constantly lies, but they don’t care. I have a hunch that many of his supporters care only about his anti-immigration policy, i.e., they are xenophobic. Nothing else makes sense to me.",21,14,124,1542402638000,1:10 PM - 16 Nov 2018,/AliceTinker1943/status/1063539864887590912,,November,positive
1556507388-21538,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@CucuillinSkyes,Sharon Middleton  ⭐️ ⭐️ ⭐️,Cesar Chavez was intensely opposed to illegal immigration. He understood flooding America with cheap labor would disadvantage folks working the fields and in blue-collar jobs. Cesar understood a basic economic concept of supply and demand. pic.twitter.com/9m9iqpxexw,5,100,118,1542276143000,2:02 AM - 15 Nov 2018,/CucuillinSkyes/status/1063009309783715841,,November,positive
1556507388-21425,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@Taniel,Taniel,"My usual point: given big scandals in sheriff's office, allegations of abusive detention, & *huge* immigration stakes, fact that Barnes appears to have done better than (all?) other Republicans running countywide signals work still to be done to make these issues & races salient.",3,9,59,1542345813000,9:23 PM - 15 Nov 2018,/Taniel/status/1063301525299216384,,November,positive
1556507388-21935,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@TheGambacorta,Gambacorta Law,"WHAT HAPPENS IF I GET DIVORCED?
If you or your U.S. citizen spouse currently have a pending immigration case with USCIS and are going through a divorce, call an immigration attorney to assist you. Read More:
http://owl.li/46aJ30mA554 
 #gambacortalaw #immigrationattorneypic.twitter.com/u9LLMEJgbk",,,1,1542067229000,4:00 PM - 12 Nov 2018,/TheGambacorta/status/1062133060240637953,,November,positive
1556507388-21804,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@TheAtlantic,The Atlantic,"The problem with Trump's immigration policies isn't Kirstjen Nielsen—it's that they ""are impractical, ineffective, or illegal, and they are designed to solve phantom problems,"" writes @GrahamDavidA. http://on.theatln.tc/wz75e1F",8,64,138,1542134390000,10:39 AM - 13 Nov 2018,/TheAtlantic/status/1062414752935305218,,November,negative
1556507388-21415,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@ConservativeTht,David Burke,"Sen. Kamala Harris compared ICE, Immigration & Customs Enforcement, to the Ku Klux Klan on Thursday, drawing a sharp rebuke from the Agency’s acting Director. And this woman @KamalaHarris wants to be President?  #CensureKamalaHarris @WashTimeshttp://bit.ly/2Q2ZV0G",11,62,50,1542358910000,1:01 AM - 16 Nov 2018,/ConservativeTht/status/1063356460166512641,,November,positive
1556507388-21845,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@CNN,CNN,"President Trump could ask Kirstjen Nielsen, his secretary of Homeland Security, to resign in the coming days, multiple officials familiar with the matter predict, describing the President's frustration at her handling of immigration and border security https://cnn.it/2QFXQ82 pic.twitter.com/Jgo2lvu2xN",89,87,159,1542114714000,5:11 AM - 13 Nov 2018,/CNN/status/1062332227676200960,,November,positive
1556507388-21438,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@wmcbeath,William McBeath,"Let’s be clear, @jkenney as Minister for Immigration paved the way for thousands of LGBTQ+ refugees to find save haven here in Canada. He created a unique mechanism to bring these people to safety. We’re all better off for being a destination of hope for those being persecuted.",4,19,60,1542333240000,5:54 PM - 15 Nov 2018,/wmcbeath/status/1063248790348488704,,November,positive
1556507388-21834,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@BryanLowry3,Bryan Lowry,".@HawleyMO has scheduled meetings with Grassley to talk judges, Cotton to talk immigration and Collins to talk about pre-existing conditions. Collins is the sponsor of a bill to lower insurance premiums #mosen #moleg",3,14,25,1542119721000,6:35 AM - 13 Nov 2018,/BryanLowry3/status/1062353228711497728,,November,neutral
1556507388-21576,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@ScottHech,Scott Hechinger,"“Immigration is about survival & permanence of valuable members of our community. Immigration in America right now is about ICE outside of courtroooms, schools, & inside homes. About separating 1000s of families w/ no intent of reuniting them.” Powerful words by @Enrique_Acevedo.pic.twitter.com/3yflaPlvFa",6,15,39,1542247316000,6:01 PM - 14 Nov 2018,/ScottHech/status/1062888397017100294,,November,positive
1556507388-21899,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@OneJarheadTime,BLoveTN,"Mr.Swalwell, when we signed up we knew there would be holidays missed with our families. Not all work Mon-Fri w/Sat,Sun&holidays off. We are big boys and girls. We will stand up for ourselves,Thank You.BTW, Doesnt illegal immigration in CA cost far more than that?",80,236,765,1542072970000,5:36 PM - 12 Nov 2018,/OneJarheadTime/status/1062157139043471360,,November,positive
1556507388-21686,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@karol,Karol Markowicz,"The Amazon deal is insane and I oppose govt choosing companies for benefits, but it’s always so wild to me how the anti-gentrification and anti-immigration language is so similar! “They will replace our communities!”",6,14,78,1542204438000,6:07 AM - 14 Nov 2018,/karol/status/1062708557764878337,,November,negative
1556507388-21578,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@raywilton4,💧Ray Wilton  💧,“Brisbane construction firm made a profit of more than $43m for running Australia’s immigration detention centre on Nauru last financial year” What kind of arse profits from human misery? A conservative arse no doubt. How does this trash sleep nights? https://www.theguardian.com/world/2018/nov/15/brisbane-construction-firm-made-43m-profit-running-nauru-detention-centre-last-year?CMP=Share_iOSApp_Other …,4,32,34,1542245859000,5:37 PM - 14 Nov 2018,/raywilton4/status/1062882288801767424,,November,positive
1556507388-21539,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@EdKrassen,Ed Krassenstein,"Here is an idea: We ask those people living on the U.S. / Mexico border who better represents their immigration views; Democrats or Republicans.

Oh that's right, Democrats just won every single district that borders Mexico, except for one undecided district.

Take that Trump!",29,285,1.0K,1542276060000,2:01 AM - 15 Nov 2018,/EdKrassen/status/1063008959781572608,,November,positive
1556507388-21691,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@hrtablaze,OakTown  ☢ Unfiltered,"The first wave of invaders has arrived. They chant viva Mexico, wave foreign flags, make gang signs , and laugh in our faces as they take advantage of our broken immigration system. This pisses me off to no end. 

 pic.twitter.com/tXXrm6vq7j",822,5.2K,5.7K,1542201117000,5:11 AM - 14 Nov 2018,/hrtablaze/status/1062694627227119617,,November,positive
1556507388-21323,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@joefaz,JoeFaz™® VetsResistSquadron,"The Trump administration has recently announced additional hardline policies on immigration that could further increase the number of children in government custody.

Number of migrant children in US custody hits record high https://thehill.com/homenews/administration/417210-number-of-immigrant-children-in-us-custody-reaches-all-time-high#.W-9LDnK0grg.twitter …",,29,18,1542408993000,2:56 PM - 16 Nov 2018,/joefaz/status/1063566521547571201,,November,positive
1556507388-21321,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@WestJournalism,The Western Journal,"'With a newly-minted originalist on the bench in Justice Brett Kavanaugh, the Court is likely to fix a misreading of the law that has fundamentally changed not just immigration policy but the nation itself.' https://www.westernjournal.com/can-trump-make-fourteenth-amendment-great/?utm_source=twitter&utm_medium=westjournalism&utm_campaign=dlvrit&utm_content=2018-11-16 …",3,43,62,1542410104000,3:15 PM - 16 Nov 2018,/WestJournalism/status/1063571181301710848,,November,neutral
1556507388-21612,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@IrexitFreedom,Irish Freedom Party,Ireland cannot house its own people.  It is irrational to take in others during a housing and homeless crisis.  For a strong and robust immigration and asylum system join @IrexitFreedom today.https://twitter.com/MariaLaoise/status/1062821868833513478 …,6,38,85,1542231692000,1:41 PM - 14 Nov 2018,/IrexitFreedom/status/1062822867744837632,,November,positive
1556507388-21768,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@R_Greenhorn,Gonzo,"Catholic mass immigration has always served to 1) weaken the native working class, and 2) weaken attempts at Catholic evangelization, since Catholicism becomes an attribute of an invading army, not the Light which must transform the world",7,16,78,1542151181000,3:19 PM - 13 Nov 2018,/R_Greenhorn/status/1062485180940603392,,November,positive
1556507388-21483,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@voxdotcom,Vox,"A new poll shows Democrats have a huge edge on the environment, health care, and government ethics, plus even a small one on immigration. https://www.vox.com/2018/11/15/18097044/pew-poll-midterms?utm_campaign=vox&utm_content=chorus&utm_medium=social&utm_source=twitter …",7,44,121,1542309006000,11:10 AM - 15 Nov 2018,/voxdotcom/status/1063147146915078150,,November,positive
1556507388-21865,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@AnnCoulter,Ann Coulter,"There’s no one left with any understanding ""how mass, unchecked, illegal immigration is hurting the working class of this country and transforming our culture possibly beyond recall.” Heather Mac Donald

https://bit.ly/2OGGlT4",359,1.0K,2.5K,1542096390000,12:06 AM - 13 Nov 2018,/AnnCoulter/status/1062255370167558144,,November,negative
1556507388-21838,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@HackneyMuseum,Hackney Museum,Free independent advice session for Hackney residents who came to the UK before 1989 and are worried about their immigration status. Taking place at #HackneyMuseum on 21/11/2018pic.twitter.com/1Rcu0KkqqC,1,31,29,1542117656000,6:00 AM - 13 Nov 2018,/HackneyMuseum/status/1062344566567829505,,November,positive
1556507388-21358,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@JuanSaaa,Juan Snow,"Meanwhile, you’re out there enabling Trump and his racist immigration policies. 

Keep telling yourself it’s not about race, quoting Reagan, and talking about God - we know who you are and what you’re up to, Marco. https://twitter.com/marcorubio/status/1063508970122428416 …",,11,26,1542395446000,11:10 AM - 16 Nov 2018,/JuanSaaa/status/1063509701495857155,,November,neutral
1556507388-21646,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@AP4Liberty,Austin Petersen,"Feel free to debate me on immigration, economics, and civil liberties when you can pass a basic citizenship test. https://twitter.com/AP4Liberty/status/1062771140819591169 …",8,15,94,1542219441000,10:17 AM - 14 Nov 2018,/AP4Liberty/status/1062771484626743305,,November,positive
1556507388-21805,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@ColumbiaBugle,The Columbia Bugle  🇺🇸,"#Editorial: Voter composition changes all the time! It's called immigration. And to say TX, GA, FL and AZ haven't been blued by gigantic demographic shifts is just ignoring reality. https://twitter.com/baseballcrank/status/1062388782278852609 …",2,31,63,1542133859000,10:30 AM - 13 Nov 2018,/ColumbiaBugle/status/1062412523801141248,,November,neutral
1556507388-21583,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@B52Malmet,Barbara Malmet,"“Amid immigration crackdown, this avocado farmer is struggling to find workers” https://twitter.com/LRPow79/status/1062849097483329536 …",7,25,34,1542242412000,4:40 PM - 14 Nov 2018,/B52Malmet/status/1062867829328920576,,November,neutral
1556507388-21632,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@OmarJadwat,Omar C. Jadwat,Breaking: NY Appellate Div (2nd Dept) holds that New York state and local law enforcement officers are NOT authorized to effectuate arrests for civil law immigration violations. Kudos @jordanwells @NYCLU !https://www.dropbox.com/s/lna4a6pt29rk0gx/D57355.pdf?dl=0 …,1,20,55,1542223139000,11:18 AM - 14 Nov 2018,/OmarJadwat/status/1062786994034630656,,November,positive
1556507388-21317,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@Haleaziz,Hamed Aleaziz,"SCOOP: US immigration officials met this week to discuss a proposal to require those who arrive at the US-Mexico border to wait in Mexico while their immigration cases are being processed in the US, according to sources close to the administration. https://www.buzzfeednews.com/article/hamedaleaziz/trump-ways-migrants-wait-mexico …",27,157,170,1542402969000,1:16 PM - 16 Nov 2018,/Haleaziz/status/1063541256712638464,,November,neutral
1556507388-21450,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@kausmickey,Mickey Kaus,"Art of a Lame-Duck Immigration Deal https://www.nationalreview.com/corner/immigration-deal-lame-duck-congress/ … Don't like ""more amnesty visas"" beyond the 700K current DACA recipients. If Trump doesn't get E-Verify AND Wall (& asylum reform) seems like very bad deal. Why do it? I was thinking straight Wall-for-Min-Wage, No DACA",7,23,30,1542327418000,4:16 PM - 15 Nov 2018,/kausmickey/status/1063224371009863680,,November,negative
1556507388-21336,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@PSOffice,Jack's Project SafeCom,Refugees held in Australia-run immigration detention camps on Papua New Guinea's #Manus Island have asked world leaders attending the Asia-Pacific Economic Cooperation (APEC) summit to help free them. #LetThemGohttp://aje.io/stvxq,,8,6,1542408260000,2:44 PM - 16 Nov 2018,/PSOffice/status/1063563445360979968,,November,positive
1556507388-21599,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@TheTruth_2016_1,John Paul Jones,Until we remove the incentives for illegal immigration it will continue & change this country forever. Globalist corps - both D and R - want cheap labor & more consumers. We are letting them sell our country for their profit. E-Verify Now! @realDonaldTrumphttps://www.breitbart.com/politics/2018/11/13/midterms-exit-poll-nearly-6-in-10-hispanic-americans-support-mandatory-e-verify-to-stop-illegal-alien-hiring/ …,,45,49,1542236161000,2:56 PM - 14 Nov 2018,/TheTruth_2016_1/status/1062841613087461376,,November,positive
1556507388-21581,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@oranglaut,bill adams,I see a former favourite Liberal of mine declaring non discriminatory immigration.Every week we see brazen African crime perpetrated on innocent victims. Now we have lost a much loved innocent immigrant from another time from another continent slain by African immigrant of today,1,14,30,1542242981000,4:49 PM - 14 Nov 2018,/oranglaut/status/1062870217485836288,,November,positive
1556507388-21547,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@RosChappell,Ros Chappell 🔶 I am fighting for our star  ⭐️,"This is May's xenophobe's Brexit. As Home Secretary, she hid the option to limit immigration w/in the EU; manipulated statistics to make immigration look worse, fomenting hate. As PM she will sacrifice UK's economy & geopolitical status for this shit version of what we have now. https://twitter.com/dirktherabbit/status/1062841738790875136 …",2,29,49,1542269800000,12:16 AM - 15 Nov 2018,/RosChappell/status/1062982702813626368,,November,negative
1556507388-21792,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@unseen1_unseen,unseen1,"Wait you mean if we secure the border with our soldiers illegal immigration is harder? Who knew? 

https://www.breitbart.com/border/2018/11/13/migrant-border-apprehensions-at-highest-level-since-trumps-election/ …",2,50,90,1542137709000,11:35 AM - 13 Nov 2018,/unseen1_unseen/status/1062428674778152965,,November,negative
1556507388-21710,https://twitter.com/search?l=&q=immigration%20since%3A2018-11-13%20until%3A2018-11-17&src=typd&lang=en,@UKIP,UKIP,"Tories will spin greater control over immigration policy this evening with their so-called Brexit deal.

What they won’t mention is that Theresa May is poised to sign the UN Compact for Migration in December which will make all illegal migration legal and make it a human right. https://twitter.com/UKIP/status/1062619624540463104 …",65,608,810,1542190380000,2:13 AM - 14 Nov 2018,/UKIP/status/1062649593630994433,,November,positive
