web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11,month,Sentiment
1556513073-25315,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@VerityPace,Verity Pace,"NOPE. Unacceptable response, @SecNielsen. We will not regulate immigration by convincing people who are fleeing violence that America is just as dangerous as the place they left. I expect a hell of a lot better from my country than that.",4,33,136,1544800130000,7:08 AM - 14 Dec 2018,/VerityPace/status/1073595677735837696,,December,positive
1556513073-25398,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@CandiceMalcolm,Candice Malcolm,"I’M HIRING. Looking for two investigative reporters for True North to write about immigration and national security. Pls email me with a resume, writing sample & a few story ideas. Journalism degree frowned upon.",112,332,816,1544762456000,8:40 PM - 13 Dec 2018,/CandiceMalcolm/status/1073437661266735110,,December,positive
1556513073-25255,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@tsrblke,tsrblke,It's a humanitarian crisis created by the moral hazard of condoning illegal immigration. H/t @nowhere_nh and @RexValllachorumhttps://twitter.com/HillaryClinton/status/1073591724646285313 …,2,14,32,1544814699000,11:11 AM - 14 Dec 2018,/tsrblke/status/1073656784504700931,,December,negative
1556513073-25180,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@JohnCornyn,Senator John Cornyn,"Sadly, illegal immigration results in many casualties. https://twitter.com/JohnCornyn/status/1072950112689774594 …",256,75,316,1544840545000,6:22 PM - 14 Dec 2018,/JohnCornyn/status/1073765191802912768,,December,neutral
1556513073-24876,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@essenviews,EssenViews/Commentary,"Miller argues about Obamacare and blames the death of a 7-year-old Guatemalan girl in custody of immigration officials on “left-wing” judges, Miller reminds us again why he is one of the least-liked members of Trump admin full of unlikeable people
Edited 
#rawstory #qzpic.twitter.com/rAcVkk1Xeu",23,45,58,1544984760000,10:26 AM - 16 Dec 2018,/essenviews/status/1074370070871064578,,December,positive
1556513073-25250,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@LegendaryEnergy,An0maly,"Leftism thrives off of weakness, foolishness & deep-seated self hatred. There is a reason you can’t ever find their high tax policies without authoritarian speech control, unfettered illegal immigration & creepy alliance with radical Islam.

They go hand in hand. Notice that?",4,27,68,1544815084000,11:18 AM - 14 Dec 2018,/LegendaryEnergy/status/1073658400238522368,,December,negative
1556513073-25552,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@BillTufts,Bill Tufts,"Team Trudeau are Cowards 

They give UN a migration pact to make hard decisions on immigration 

Media gets $ 600 million for their support in 2019 

Quebec gets $1.4 Billion to protest pipelines pic.twitter.com/VMBZmDUwNU",3,11,16,1544705808000,4:56 AM - 13 Dec 2018,/BillTufts/status/1073200063869005824,,December,negative
1556513073-24877,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@Bonn1eGreer,Bonnie Greer,"...nobody's coming anyway.

#immigration-#BrexitChaoshttps://twitter.com/politicshome/status/1074367303062556674 …",23,15,66,1544984260000,10:17 AM - 16 Dec 2018,/Bonn1eGreer/status/1074367972695818240,,December,neutral
1556513073-25352,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@gunnyetm,🇺🇸 Gunny  🇺🇸  ⚔ 🔥 ⚔ ⭐ ⭐ 🇺🇸,BORDER CONTROL: Mexico Cracks Down On Illegal Immigration By Shutting Border With Guatemala - http://conservativemedia.us/world/border-control-mexico-cracks-down-on-illegal-immigration-by-shutting-border-with-guatemala/ …,10,91,95,1544789225000,4:07 AM - 14 Dec 2018,/gunnyetm/status/1073549939333050373,,December,negative
1556513073-25198,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@AsteadWesley,Steadman™,"Characterizing Republicans as blanketly anti-immigration ignores the more truthful reality, which is that many have expressed support for increasing European immigration   -- including Trump himself (remember Norway)",8,61,376,1544832616000,4:10 PM - 14 Dec 2018,/AsteadWesley/status/1073731933866201088,,December,positive
1556513073-25150,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@VernauJohn,John Vernau,Why don't you not put a spin on this and call it what it is. This is what some of the consequences of illegal crossings and immigration bring. Stop playing the blame game. Remember when you were for tougher boarder security. You and all the other libs.,2,13,93,1544854333000,10:12 PM - 14 Dec 2018,/VernauJohn/status/1073823021775736832,,December,negative
1556513073-25410,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@DemResistance,True-Blue-Patriot,"Melania Trump: Journalists Are ‘Opportunists’ Using Trump Name to ‘Advance Themselves’

Wow @FLOTUS 
that's pretty rich coming from a whore who slept her way right through her illegal immigration status.
#FirstLadyOfPorn
#FLOTITS

https://www.thedailybeast.com/melania-trump-journalists-are-opportunists-using-trump-name-to-advance-themselves?source=twitter&via=desktop … via @thedailybeast",36,83,155,1544756156000,6:55 PM - 13 Dec 2018,/DemResistance/status/1073411235817906176,,December,positive
1556513073-25260,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@NBCNews,NBC News,Democrats call for swift investigation after federal immigration authorities confirm that a 7-year-old girl from Guatemala died of dehydration and shock hours after being taken into custody by the U.S. Border Patrol last week. https://nbcnews.to/2S1oPvo,68,107,202,1544813342000,10:49 AM - 14 Dec 2018,/NBCNews/status/1073651094004350976,,December,neutral
1556513073-25519,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@Rob_Rogers,Rob Rogers,"After all of the toxic fuming about border security, it turns out that Trump regularly hires undocumented immigrants to work at his golf clubs! The constant hypocrisy of this president is mind-boggling. http://robrogers.com/2018/12/13/trumps-wall-2/ … #Trump #BorderWall #Immigration #hypocrisy #Mexicopic.twitter.com/pMX3dypOyn",23,539,1.3K,1544714551000,7:22 AM - 13 Dec 2018,/Rob_Rogers/status/1073236733356064769,,December,positive
1556513073-25365,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@trumpdictionary,Trumpdictionary.com,"100% agreed! Keep bringing these tent cities to light, @Alyssa_Milano. The US is better than this and the powers that be should be forced to approach the immigration issue with a bit of compassion and most important humanely. #Resisthttps://twitter.com/Alyssa_Milano/status/1073004590377758720 …",1,24,47,1544783107000,2:25 AM - 14 Dec 2018,/trumpdictionary/status/1073524277415010304,,December,positive
1556513073-25655,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@SteveNewman70,Steve Newman,"This is cruel, pointless, and perverse. In other words, the Trump Trifecta. #Vietnamese #TrumpResign #Immigration https://twitter.com/angryasianman/status/1072966667804835851 …",,,,1544659214000,4:00 PM - 12 Dec 2018,/SteveNewman70/status/1073004630597136385,,December,negative
1556513073-25376,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@ActionTime,E.H. Hau #Resist #Persist,#Trump's Deadly Anti-Immigration Policies Kill 7 Year-Old Girl #FBR #Retweet #BlueWave #Progressives #Progressive #ReSisters #ReSister #WhereAreTheChildren #Dems #StopTrump #DumpTrump #NotMyPresident #LockHimUp #VoteHimOut #JailTrump #GlovesOff #AntiTrumphttps://apnews.com/b3c252eca7b64a7aa254aa47fcf12cb8 …,6,52,32,1544778362000,1:06 AM - 14 Dec 2018,/ActionTime/status/1073504374339469312,,December,negative
1556513073-25562,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@robmcd85,Rob McDowall,SNP's @alisonthewliss at Business Q's - '... this morning I received a letter from the Minister for Immigration thanking me for email correspondence on 5th Feb 2018 about a previous letter on 22nd Dec 2017... Can we have a debate about incompetence in the Home Office...?',1,12,18,1544699832000,3:17 AM - 13 Dec 2018,/robmcd85/status/1073174996397318144,,December,negative
1556513073-25578,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@ameliagentleman,amelia gentleman,"Can anyone help?? 
I'm looking for a quote from Sajid Javid saying that he doesn't believe in targets for immigration removals. 
I'm sure he said it - but I can't find the quote.
#windrush",7,36,32,1544690138000,12:35 AM - 13 Dec 2018,/ameliagentleman/status/1073134336235442176,,December,positive
1556513073-25212,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@FAIRImmigration,FAIR,Sen. Kennedy Targets Bernie: He 'Doesn't Believe Illegal Immigration Is Illegal' https://bit.ly/2SLm01n  via @FoxNewsInsider,48,135,303,1544826605000,2:30 PM - 14 Dec 2018,/FAIRImmigration/status/1073706721464459265,,December,negative
1556513073-25469,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@oxford_kondo,Oxford Kondō,"This treatment of Vietnamese refugees is entirely consistent with an immigration policy based on mostly seething resentment of diminished white American dominance and a vague feeling that the yellows, browns, and blacks are to blame somehow. https://twitter.com/RMac18/status/1072959527325061121 …",,5,29,1544732348000,12:19 PM - 13 Dec 2018,/oxford_kondo/status/1073311379405312000,,December,positive
1556513073-25491,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@marcthiessen,Marc Thiessen,That's possible. But its also possible that Democrats don't want a DACA fix or immigration reform but want the issue as well. https://twitter.com/bpmckeon64/status/1073271344878493698 …,3,5,31,1544724346000,10:05 AM - 13 Dec 2018,/marcthiessen/status/1073277817620742145,,December,neutral
1556513073-25096,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@SEFrench,Shannon E. French,"Excellent thread. Immigration is not a threat to the US. We have real, urgent problems to solve in the country, but people like Tucker Carlson would rather fear monger with easily debunked myths. https://twitter.com/QasimRashid/status/1073757281270009856 …",4,17,70,1544885349000,6:49 AM - 15 Dec 2018,/SEFrench/status/1073953111956430851,,December,positive
1556513073-25522,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@kylegriffin1,Kyle Griffin,"Nearly 70 former judges from 23 states are calling on immigration officials to stop making arrests at courthouses of people suspected of being in the U.S. illegally, saying immigrants should be free to visit halls of justice without fear of being detained. https://www.sacbee.com/news/politics-government/national-politics/article222988020.html …",16,856,1.8K,1544713201000,7:00 AM - 13 Dec 2018,/kylegriffin1/status/1073231068713472001,,December,negative
1556513073-25476,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@CivRightsAtty,⚖️A Civil Rights Lawyer ⚖️,"If Melania Trump was a Democrat, Republicans would attack her for abusing the immigration system and being a gold digger.

Are you trolling or genuinely stupid? https://twitter.com/charliekirk11/status/1073296423297249280 …",15,23,68,1544730498000,11:48 AM - 13 Dec 2018,/CivRightsAtty/status/1073303621272506368,,December,negative
1556513073-24871,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@fascinatorfun,Fionna O'Leary #FBPE #FBIR  🔶,"A reminder.
There is NO immigration policy to read, digest, discuss, approve or reject even though May’s Brexit has been driven by immigration

All we have are throw away lines
Nothing else.
No evidence based decision making.

If there were we would be making different decisions https://twitter.com/IanDunt/status/1074232403542073344 …",1,25,52,1544986624000,10:57 AM - 16 Dec 2018,/fascinatorfun/status/1074377889460707328,,December,neutral
1556513073-24982,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@HelenKennedy,Helen Kennedy,"Hey, remember that press conference she was going to have to answer all the questions about her immigration history?",2,27,330,1544932388000,7:53 PM - 15 Dec 2018,/HelenKennedy/status/1074150407725858816,,December,neutral
1556513073-24834,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@TheRevAl,Reverend Al Sharpton,Oregon Senator Jeff Merkley discusses separating families and the US immigration battle. #PoliticsNationpic.twitter.com/FT3jKeLx0W,3,15,22,1544999199000,2:26 PM - 16 Dec 2018,/TheRevAl/status/1074430631793315840,,December,neutral
1556513073-24969,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@TheEconomist,The Economist,"Some 75% of Americans surveyed said that immigration is good for the country, up from 66% in 2012 https://econ.st/2RYUm0N",165,1.3K,2.2K,1544944171000,11:09 PM - 15 Dec 2018,/TheEconomist/status/1074199827234373633,,December,positive
1556513073-25586,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@redlightvoices,Flavia Dzodan,"""I would like to point out that aside from Richard’s stances on racial identity and immigration, the majority of his positions on social politics are decidedly liberal.""

aside from stances on racial identity and immigration",12,51,420,1544681551000,10:12 PM - 12 Dec 2018,/redlightvoices/status/1073098319461797888,,December,positive
1556513073-25207,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@SenKamalaHarris,Kamala Harris,I’ve contacted ICE to demand answers on its deficient oversight of its California immigration detention facilities. We’ve seen disturbing reports of substandard & inhumane care as ICE has become less transparent. Enough is enough. https://abcnews.go.com/beta-story-container/Nightline/migrant-death-shines-light-allegations-inadequate-medical-care/story?id=59790707&cid=clicksource_4380645_7_heads_posts_card_hed …,386,3.0K,9.6K,1544828941000,3:09 PM - 14 Dec 2018,/SenKamalaHarris/status/1073716519455084545,,December,negative
1556513073-25625,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@kazweida,Kaz Weida,"Since our immigration level is currently net zero, I think it’s working.

Don’t tell Ann Coulter though. https://twitter.com/tonyposnanski/status/1072922961106079745 …",4,21,129,1544662056000,4:47 PM - 12 Dec 2018,/kazweida/status/1073016552801198080,,December,neutral
1556513073-24897,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@atrupar,Aaron Rupar,"Miller, on verge of frothing at mouth over immigration, says Trump will ""absolutely"" shut down the government over Christmas unless he gets funding for the border wall. pic.twitter.com/gbNlNKSD7v",346,158,413,1544978580000,8:43 AM - 16 Dec 2018,/atrupar/status/1074344152404582400,,December,positive
1556513073-24924,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@TheTinaVasquez,Tina Vasquez,"Federal immigration agencies wanted to use ""the landscape as an ally"" by pushing migrants further and further into more desolate, dangerous areas of the desert.  They knew, 100 percent, this would lead to death. They still deploy this strategy today: https://rewire.news/article/2016/12/14/family-members-seek-answers-missing-loved-ones-border-patrol/ …",3,128,147,1544970254000,6:24 AM - 16 Dec 2018,/TheTinaVasquez/status/1074309228062490625,,December,negative
1556513073-24896,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@toryboypierce,Andrew Pierce,Home Sec @sajidjavid outlines tough new curbs on EU immigration after Brexit. Anyone would think there is going to be another Tory leadership contest,34,39,269,1544978703000,8:45 AM - 16 Dec 2018,/toryboypierce/status/1074344667020439552,,December,negative
1556513073-25358,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@SydneyLWatson,Sydney Watson,"Weird, here I was thinking that the billions of dollars wasted on illegal immigration could go towards those things... once the wall is built.

Is it a requirement of the left to be a one-dimensional thinker, or? https://twitter.com/StephenKing/status/1072993848408895488 …",19,33,239,1544787366000,3:36 AM - 14 Dec 2018,/SydneyLWatson/status/1073542142352486400,,December,negative
1556513073-25028,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@joseiswriting,Jose Antonio Vargas,"Dear political reporters:
You cannot talk about immigration policy—then or now—without talking about race. Look at US history. Provide context, always. #FactsMatterhttps://twitter.com/politico/status/1073699167132901376 …",3,49,101,1544906122000,12:35 PM - 15 Dec 2018,/joseiswriting/status/1074040238375297025,,December,neutral
1556513073-24921,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@RAMRANTS,Richard Armande Mills (RAM),"A United States congresswoman has been accused of
—marrying her brother
—committing immigration fraud by doing so
—lying to the court during divorce proceedings

@IlhanMN refuses to provide any info that would debunk the claims. No investigations launched. Media silent.

Insanity",10,105,154,1544971088000,6:38 AM - 16 Dec 2018,/RAMRANTS/status/1074312725944123392,,December,neutral
1556513073-25377,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@nickynoo007,Bloke From Barnsley #FSFA #The5Million,"So angry!! The lies about FoM, about immigration in general, have to stop. If (ex) politicians cannot be honest about this, they need to shut up and let someone else do it. https://twitter.com/GuitarMoog/status/1073501984873959426 …",2,17,31,1544778009000,1:00 AM - 14 Dec 2018,/nickynoo007/status/1073502895771959296,,December,positive
1556513073-24928,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@Old_Ben_Kay,Ben Kay #AgentRevokateur,"An immigrants' son will 'slash immigration from the EU' by 80%'. Write to this vile, idiotic, clueless twat and tell him what you think of him https://www.politicshome.com/news/uk/home-affairs/immigration/news/100598/sajid-javid-plans-slash-eu-immigration-80-after-brexit …",89,287,735,1544968547000,5:55 AM - 16 Dec 2018,/Old_Ben_Kay/status/1074302071107674113,,December,negative
1556513073-25435,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@FAIRImmigration,FAIR,Mexico cracks down on illegal immigration at southern border with Guatemala https://go.shr.lc/2BhLU5Y  via @washtimes,66,228,749,1544743809000,3:30 PM - 13 Dec 2018,/FAIRImmigration/status/1073359451254652929,,December,negative
1556513073-25293,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@etaulbee,Eric Taulbee,"Last night, Tucker Carlson opened his show by saying immigration makes America “poorer, and dirtier, and more divided.""

An offensive, dehumanizing and racist statement.

That segment ended with an ad from @pacificlife.",2,4,57,1544805450000,8:37 AM - 14 Dec 2018,/etaulbee/status/1073617991038889985,,December,positive
1556513073-25297,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@mnfineman,Melanie Fineman,"Last night on Fox News:
—Stephen Miller used the tragic death of a 7 y/o migrant girl in DHS custody to push Trump's border wall
—Sean Hannity did as well
—Tucker Carlson said immigration makes America “poorer, and dirtier, and more divided”

Tell advertisers to drop Fox News now https://twitter.com/JordanUhl/status/1073614174650032128 …",93,507,920,1544805079000,8:31 AM - 14 Dec 2018,/mnfineman/status/1073616433366609920,,December,negative
1556513073-24923,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@mdx3232,Joe197,"I never thought I would say this about Mexico, but I support their stance on immigration and how they're treating the invaders. They're actually protecting our border too, and treating the immigrants for who they are, INVADERS. Look at the crimes they've committed in Mexico.",9,109,205,1544970418000,6:26 AM - 16 Dec 2018,/mdx3232/status/1074309917757071361,,December,neutral
1556513073-25312,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@EdKrassen,Ed Krassenstein,"There's no excuse for allowing an exhausted, dehydrated 7 yr old child die.

America needs to fix its immigration system, but to stand by & let a migrant child die, does more harm to this country than an immigration system that is flawed.

Every child in this world deserves life!",132,930,3.1K,1544800335000,7:12 AM - 14 Dec 2018,/EdKrassen/status/1073596536309903360,,December,negative
1556513073-25488,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@JFKLibrary,JFK Library,"President Kennedy called for a “fair and generous” immigration policy. Learn why he saw the US as “A Nation of Immigrants” and hear success stories of immigrants @MrHoratioSanz, @RealBambadjan, @SayuBhojwani, and Gold Star parents Khizr and Ghazala Khan. https://www.jfklibrary.org/about-us/social-media-apps/jfk35-podcast/episode-06-jfk-and-a-nation-of-immigrants …pic.twitter.com/FHmTiKjOMN",,15,35,1544725476000,10:24 AM - 13 Dec 2018,/JFKLibrary/status/1073282556160827394,,December,positive
1556513073-25216,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@oliverdarcy,Oliver Darcy,Fox News statement after Pacific Life insurance paused ads on Tucker Carlson's show over immigration comments the host made last night pic.twitter.com/VnptTMzyBq,114,124,330,1544825921000,2:18 PM - 14 Dec 2018,/oliverdarcy/status/1073703852367642625,,December,neutral
1556513073-25527,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@Reuters,Reuters Top News,UK's post-Brexit immigration policy paper will be published next week https://reut.rs/2RVllKH pic.twitter.com/c7MaozKNiH,4,26,37,1544712027000,6:40 AM - 13 Dec 2018,/Reuters/status/1073226146563719168,,December,neutral
1556513073-25334,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@nickynoo007,Bloke From Barnsley #FSFA #The5Million,"3rd Unicorn. FoM isn't an issue that needs solving. We benefit economically & socially from the human beings that have chosen to move to the UK,from the EU & ROW. Scapegoating immigration to excuse the result of domestic gov policies is short term thinking & won't end well. 4/",7,198,694,1544794857000,5:40 AM - 14 Dec 2018,/nickynoo007/status/1073573558566166528,,December,negative
1556513073-24878,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@StevenBeschloss,Steven Beschloss,"A physical wall is a foolish idea imagined by a malignant narcissist determined to feed his fragile ego. It doesn’t solve immigration issues. But Stephen Miller, drunk on power, will keep spinning tales to justify it. https://twitter.com/CBSNews/status/1074330196365492224 …",204,395,1.2K,1544983686000,10:08 AM - 16 Dec 2018,/StevenBeschloss/status/1074365566809387008,,December,negative
1556513073-25305,https://twitter.com/search?l=&q=immigration%20since%3A2018-12-13%20until%3A2018-12-17&src=typd&lang=en,@SpanbergerVA07,Abigail Spanberger,This is a tragic loss of a young girl’s life. We need an investigation into what happened so that we can ensure that tragedies like this do not occur again. Her death is also a heartbreaking reminder that we need Congress to pursue comprehensive immigration reform. https://twitter.com/CNN/status/1073433317675016197 …,22,132,574,1544802199000,7:43 AM - 14 Dec 2018,/SpanbergerVA07/status/1073604356908478465,,December,negative
