web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556481244-2140","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@NickForVA","Nick Freitas","“Virginia Delegate Nick Freitas (R-30) took Democrats to task Friday over gun control, welfare policies, slavery, Jim Crow laws, and opposition to arming teachers for self-defense.” http://www.breitbart.com/big-government/2018/03/06/watch-virginia-delegate-takes-democrats-task-slavery-broken-homes-gun-control/ …","55","272","581","1520385784000","5:23 PM - 6 Mar 2018","/NickForVA/status/971194487631503360","null"
"1556481244-2189","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@mattzollerseitz","MZS","When you're jealous of all the media attention being paid to kids who became gun control activists after their friends were murdered. https://twitter.com/JonEHecht/status/971059538983079937 …","2","11","30","1520366357000","11:59 AM - 6 Mar 2018","/mattzollerseitz/status/971113003859968001","null"
"1556481244-1996","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@blue_wisconsin","BlueWisconsin News","Marquette poll: Support for tighter gun control remains high http://bluewisconsin.news/2018/03/06/mar … #guncontrol #wiunion","","9","4","1520461812000","2:30 PM - 7 Mar 2018","/blue_wisconsin/status/971513372087906304","null"
"1556481244-2246","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@ETCanada","ET Canada",".@justinbieber urges fans to sign #MarchForOurLives petition for stricter gun control laws http://etcnda.com/0qVo05 pic.twitter.com/X60ScZoaDV","","16","43","1520346484000","6:28 AM - 6 Mar 2018","/ETCanada/status/971029653111693313","null"
"1556481244-2385","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@guypbenson","Guy Benson","This is often dressed up as, “the pro-second amendment argument has already been made more than enough.” This suggests that a stance doesn’t need to be heard anymore if it isn’t novel...as if emotional gun control arguments are somehow groundbreaking.","4","41","231","1520276402000","11:00 AM - 5 Mar 2018","/guypbenson/status/970735707617669121","null"
"1556481244-2100","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SaraMBittner","Sara Bittchner 🍌","Found the story. Perfect example of the intersection functional gun control AND mental health systems. Spoiler alert, no one dies!!","3","23","385","1520412701000","12:51 AM - 7 Mar 2018","/SaraMBittner/status/971307386777546754","null"
"1556481244-2459","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@CBSNews","CBS News","Sen. Joe Manchin: ""It's not gun control, it's gun sense"" http://cbsn.ws/2Febo91 pic.twitter.com/sF89V49X98","16","18","77","1520247784000","3:03 AM - 5 Mar 2018","/CBSNews/status/970615672291110917","null"
"1556481244-2258","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@latimes","Los Angeles Times","The Florida state Senate passed the Marjory Stoneman Douglas gun control act. Some call it an insult to its namesake http://lat.ms/2FeG2Pp pic.twitter.com/FgxwgG37w9","11","17","21","1520339108000","4:25 AM - 6 Mar 2018","/latimes/status/970998716323844099","null"
"1556481244-2487","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@starknightz","Friend or Foe?","‘You’ll Have Fewer Rights’: Tucker Warns of ‘Australian-Style’ Gun Control If Democrats Win Congress (VIDEO) 

Patriots must vote conservative in all elections.

https://truepundit.com/youll-fewer-rights-tucker-warns-australian-style-gun-control-dems-win-congress-video/ …

#QAnon @POTUS #TheGreatAwakening 
#Patriot #News #NRA #GunRights","3","18","24","1520222058000","7:54 PM - 4 Mar 2018","/starknightz/status/970507769290874880","null"
"1556481244-2372","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@pwafork","James Morrow","Why, it's almost as if people don't want to hectored by a bunch of perverts with armed guards about morality and gun control! https://www.thewrap.com/oscars-ratings-tank-16-percent-last-year-jimmy-kimmel/ …","22","136","416","1520280532000","12:08 PM - 5 Mar 2018","/pwafork/status/970753030357377024","null"
"1556481244-2230","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@RealDrGina","Dr Gina","“Dealing with safety before debating partisan gun control is tantamount to building a wall before debating illegal immigration. Secure it first. Then have your arguments.” #DrGina on #2A #SchoolShootings #illegalimmigration #buildthewallpic.twitter.com/Fc57PH1bg7","15","80","136","1520351415000","7:50 AM - 6 Mar 2018","/RealDrGina/status/971050334599700481","null"
"1556481244-2314","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TheYoungTurks","The Young Turks","Will @realDonaldTrump’s remarks on gun control finally elicit a “fair and balanced” response from @FoxNews? @DanRather has the answer.pic.twitter.com/Wf91IA3gy4","2","16","33","1520299800000","5:30 PM - 5 Mar 2018","/TheYoungTurks/status/970833844810248192","null"
"1556481244-2493","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@hardball","Hardball",".@HardballChris: Doing nothing is not an option for the President when it comes to gun control. WATCH: http://on.msnbc.com/2FgPEVN","6","35","115","1520220363000","7:26 PM - 4 Mar 2018","/hardball/status/970500662042726400","null"
"1556481244-2515","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@AskSherryArgyle","#RuleOfLaw Follow it​","They'll be discussing Gun Control while surrounded by 500 Armed Guards and screaming at their top of their delicate throats for No Walls as they head home to their walled and guarded estates surrounding their lavish homes paid for by money earned promoting guns & violence.","7","48","128","1520212732000","5:18 PM - 4 Mar 2018","/AskSherryArgyle/status/970468654147080192","null"
"1556481244-2213","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@taragolshan","Tara Golshan","Me: Hi Senator, mind if I ride with you? 

@clairecmc: what’s it about?

Me: gun control

McCaskill: No.

Me: what?

McCaskill: Sorry I’m busy...my sink is clogged. I’m in a bad mood.","20","57","266","1520356555000","9:15 AM - 6 Mar 2018","/taragolshan/status/971071893003530240","null"
"1556481244-2172","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@JaclynCorin","Jaclyn Corin","Gun control activists diminishing people’s life experiences...? What about the 17 lives that were cut short by an AR-15? #TuesdayThoughts #smhhttps://twitter.com/nra/status/971043979621027840 …","175","1.7K","6.5K","1520373294000","1:54 PM - 6 Mar 2018","/JaclynCorin/status/971142099058950144","null"
"1556481244-2270","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@mitchellvii","Bill Mitchell","Trump has announced that tariffs will come off once NAFTA is renegotiated PROPERLY. As usual, he scares his opponents for LEVERAGE! Same as he did with DACA & gun control. NEGOTIATION!! http://ow.ly/1mMl30iLVX0","29","270","535","1520326827000","1:00 AM - 6 Mar 2018","/mitchellvii/status/970947202607656960","null"
"1556481244-2410","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@michaelmalice","Michael Malice","Having trouble imagining what it's like to be a gun-control advocate and seeing that every time I argue for ""reasonable"" regulation the result goes in the opposite direction. Would have no idea how to proceed. pic.twitter.com/DTUCfoKXPJ","8","11","42","1520268783000","8:53 AM - 5 Mar 2018","/michaelmalice/status/970703748476612608","null"
"1556481244-2490","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@TitusNation","Christopher Titus","Japan, Australia, Canada, Israel, gun control works ALL OVER THE WORLD. Read more. https://www.nytimes.com/interactive/2018/03/02/world/international-gun-laws.html … https://twitter.com/deplrablejulius/status/970496938616516608 …","11","15","57","1520221227000","7:40 PM - 4 Mar 2018","/TitusNation/status/970504284834906112","null"
"1556481244-2040","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@antischool_ftw","Isaac Green ✝️","Hey @jeffsessions why don't you investigate the Broward Police and @FBI ? Clearly incompetent in stopping the #Parkland shooting. We need Government reform, not gun control. #MAGA","8","43","111","1520446893000","10:21 AM - 7 Mar 2018","/antischool_ftw/status/971450797501362176","null"
"1556481244-2181","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@marthamaccallum","Martha MacCallum","Parkland student Kyle Kushav joins me .@TheStoryFNC He believes gun control is not the answer, even after huddling for two hours while the shooter stalked the halls. We will listen to him tonight.","78","280","1.7K","1520370306000","1:05 PM - 6 Mar 2018","/marthamaccallum/status/971129569238536194","null"
"1556481244-2477","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@FruitKace","💅🏽RagingFruitKaceWithNastyWit 🌈","I’m afraid for Joy too. Dana keeps attacking her also and Dana’s gun humpin’ cult members are nutbags. You and Joy should get a restraining order against her and report her/her cultists attacks to the police. It’s getting so whack. NRA is outta control.","10","70","229","1520227084000","9:18 PM - 4 Mar 2018","/FruitKace/status/970528853839024128","null"
"1556481244-2544","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@rewinn","Randall (Randy) Winn","Gun control   #TriggerAConservativeIn2Wordspic.twitter.com/vpWvmIzUQM","","3","","1520208022000","4:00 PM - 4 Mar 2018","/rewinn/status/970448901915361280","null"
"1556481244-2525","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DrJanesDC","Dr. Jane's DC  🇺🇸","But, but, but....I thought Hollywood celebs don't like guns

#GunControlNow #GunControl #hypocrites #Oscars2018 #Oscars #Oscars90pic.twitter.com/h1ip0M58DD","76","290","501","1520210293000","4:38 PM - 4 Mar 2018","/DrJanesDC/status/970458423895699459","null"
"1556481244-2344","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@EileenParkTV","Eileen Park","JUST IN: The ""Boyfriend/Intimate Partner"" loophole has now been closed. @OregonGovBrown signed #HB4145 into law today. The first #guncontrol legislation passed since Florida's mass shooting. 

Photo by: Governor's Office pic.twitter.com/vGqawYvqll","5","16","43","1520290104000","2:48 PM - 5 Mar 2018","/EileenParkTV/status/970793176393908224","null"
"1556481244-2124","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@mashable","Mashable","These celebs are taking a stand and supporting gun control reform pic.twitter.com/oX1DlEoPnJ","7","43","132","1520395620000","8:07 PM - 6 Mar 2018","/mashable/status/971235742457327616","null"
"1556481244-2147","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@MarkSimoneNY","MARK SIMONE","President Trump could actually become a hero to the NRA by coming out for a ban on guns.  If Trump is for total gun control the entire media and Democrats will automatically oppose it!  #TrumpDerangementSyndrome","18","67","238","1520383479000","4:44 PM - 6 Mar 2018","/MarkSimoneNY/status/971184818728984577","null"
"1556481244-2122","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@GuardianAus","Guardian Australia","Australian gun lobby groups pumped more than $500,000 into helping minor rightwing parties win seats in last year’s Queensland state election as part of a growing push to weaken the nation’s strict firearm control laws https://www.theguardian.com/australia-news/2018/mar/07/australian-gun-lobby-donations-rightwing-minor-parties-weaken-reforms-control?CMP=soc_568 …pic.twitter.com/vO4P30QoEA","3","43","19","1520396071000","8:14 PM - 6 Mar 2018","/GuardianAus/status/971237632704466945","null"
"1556481244-2227","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@nytimes","The New York Times","Following a string of mass shootings and nationwide calls for gun control in recent weeks, Bumble is banning images of guns on user profiles http://nyti.ms/2FZGLkH","47","127","661","1520352604000","8:10 AM - 6 Mar 2018","/nytimes/status/971055320758972417","null"
"1556481244-2431","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@washingtonpost","The Washington Post","An Illinois gun show bans AR-15 sales, landing it at the center of a national gun-control debate http://wapo.st/2FdTqU0","44","366","1.1K","1520261944000","6:59 AM - 5 Mar 2018","/washingtonpost/status/970675067100237825","null"
"1556481244-1999","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@CloydRiversBurn","Cloyd Rivers Burns","Bannin’ pictures of guns for “safety.” Bumble just solved gun control. Merica. pic.twitter.com/eNH1lF8fbC","","10","73","1520464963000","3:22 PM - 7 Mar 2018","/CloydRiversBurn/status/971526588985761803","null"
"1556481244-2247","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Snitfit","SNITFIT","Liberals love Israeli gun control policy, now if we can get them to buy into Israel's border control & compulsory military service policies we may make some ""progress"". #Desist","2","17","35","1520346100000","6:21 AM - 6 Mar 2018","/Snitfit/status/971028041156694018","null"
"1556481244-2303","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@NPR","NPR","Florida Senate Approves Gun Control Package; OKs Arming Some School Personnel http://n.pr/2Ffb0XH","71","98","109","1520304184000","6:43 PM - 5 Mar 2018","/NPR/status/970852231070203905","null"
"1556481244-2131","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@DaShanneStokes","Dr. DaShanne Stokes","March 14th is the National School Walk-out. Get ready to push for change on gun laws to save lives. The life you save could be your own.

#NeverAgain #NationalSchoolWalkout #MarchForOurLives #guncontrol","2","35","51","1520389806000","6:30 PM - 6 Mar 2018","/DaShanneStokes/status/971211359307354114","null"
"1556481244-2354","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@JbkJbk1234","CavsKermit","This article is complete backtrack on French's last piece where he said that semi-automatic rifles like the AR-15 were a necessary check on the government.  It's how you know the right is losing the gun control debate. https://twitter.com/DavidAFrench/status/970775165620629507 …","3","2","11","1520286482000","1:48 PM - 5 Mar 2018","/JbkJbk1234/status/970777985161756672","null"
"1556481244-2231","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@jlupf","Jacob Lupfer","I’m for gun control, esp assault rifles. But y’all: The NYT handgun mom op-ed writer @bethanyshondark was threatened by Nazis. I’d have a gun, too! Hope she never has to use it. https://twitter.com/resurgent/status/971045364139810817 …","3","5","29","1520351080000","7:44 AM - 6 Mar 2018","/jlupf/status/971048930002833408","null"
"1556481244-2182","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@mitchellvii","Bill Mitchell","As the 2018 midterms approach, Trump has stolen #DACA and #GUNCONTROL from them as their ""moderate"" positions, forcing them hard left. http://ow.ly/oXnK30iLVXp","15","244","413","1520370059000","1:00 PM - 6 Mar 2018","/mitchellvii/status/971128533920645121","null"
"1556481244-2538","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@harrymayesTU","harry maYES","Had a few tweets loaded, in the barrel, and #LIMA convinced me not to fire.  Domestic “gun control” at work.  Love it.","4","1","34","1520208230000","4:03 PM - 4 Mar 2018","/harrymayesTU/status/970449774251044864","null"
"1556481244-2199","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@JimEckmage","Jim Eckmage","Sorry to keep seeing @themotleyfool ads on Rebel Media, which mocks kids working for gun control, has Nazi-affiliated Sebastian Gorka as a contributor. @slpng_giants_ca can help you stop paying for this kind of garbage out of your ad budget!pic.twitter.com/Y9yI2xxvlT","1","29","40","1520362839000","11:00 AM - 6 Mar 2018","/JimEckmage/status/971098249166835720","null"
"1556481244-2015","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@President1Trump","GITMO KAG2020  🇺🇸","BREAKING: Senate Democrats survivors and family members hold a meeting on gun control! Guess who’s there, David Hogg! What a joke! https://www.pscp.tv/w/bXBHOzFEWkVvZXBZWVdrS2F8MXZBeFJWbWpsV054bAPCbtPnotq_YYq-Feq8_qIl3vO57S0eTmNss_Atpaje …","413","900","1.2K","1520458220000","1:30 PM - 7 Mar 2018","/President1Trump/status/971498306219200512","null"
"1556481244-2292","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@latimes","Los Angeles Times","Florida state Senate passes a Marjory Stoneman Douglas gun control act — and some call it an insult to its namesake http://lat.ms/2FeG2Pp pic.twitter.com/yAu2eU4wie","8","27","38","1520307491000","7:38 PM - 5 Mar 2018","/latimes/status/970866102556418049","null"
"1556481244-2226","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@townhallcom","Townhall.com","Katie Pavlich - Actors Lectured America (Again) About Gun Control While Men With 'Assault Weapons' Protected Them at the Oscars https://townhall.com/tipsheet/katiepavlich/2018/03/06/reminder-oscars-were-protected-by-men-with-guns-n2457652 …","6","23","44","1520352733000","8:12 AM - 6 Mar 2018","/townhallcom/status/971055861002129408","null"
"1556481244-2402","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@StefanMolyneux","Stefan Molyneux","Urban Democrats see guns used by criminals in largely Democrat-run cities. Rural Republicans use guns for sports and self-defense. Think of how a stabbing victim views knives, then think of how a cook views them. Opposite view of guns = opposite view of gun control.","34","314","908","1520270761000","9:26 AM - 5 Mar 2018","/StefanMolyneux/status/970712046584123393","null"
"1556481244-2036","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@IGDA","International Game Developers Association (IGDA)","6/  Overwhelmingly, we're law-abiding citizens who agree with the majority of Americans who support reasonable gun control measures like stronger background checks, banning bump stocks and high-capacity magazines, and a minimum purchase age of 21 for all firearms.","24","64","253","1520447675000","10:34 AM - 7 Mar 2018","/IGDA/status/971454077774254080","null"
"1556481244-2063","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@CNN","CNN","The Democrat who will face off against Texas Sen. Ted Cruz in the Texas Senate race later this year is defending his position on gun control in a state that highly values its Second Amendment rights http://cnn.it/2tmRCCy pic.twitter.com/dtVJemV2LU","71","120","484","1520435415000","7:10 AM - 7 Mar 2018","/CNN/status/971402656534155264","null"
"1556481244-2106","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@real_Joshua_M","Joshua McGrath","This evening my brother and I had a conversation about #GunControl with a couple that were both retired California highway patrol. They were liberal and were for stronger gun control. While we disagreed we still had a civil, respectful conversation about it. #2A #CHP #NRA","7","4","40","1520405438000","10:50 PM - 6 Mar 2018","/real_Joshua_M/status/971276921148465152","null"
"1556481244-2391","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@Millie__Weaver","Millie Weaver","Celebrities push for gun control at Oscars surrounded by 500 armed police officers.

Hey out of touch celebrities, not everyone can afford to pay for armed security like you can. 

Keep your delicate hands off our guns! pic.twitter.com/JMcWxLRTN0","46","223","503","1520273241000","10:07 AM - 5 Mar 2018","/Millie__Weaver/status/970722448764260358","null"
"1556481244-2388","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SKYRIDER4538","🇺🇸 𝒮𝓀𝓎  🇺🇸","Exactly ... what’s frustrating is that they rent about gun control yet they’re protected by rifles 

#Hollywood 
#Oscar2018 
#ShallNotBeInfringed 
#NRA
.@Alyssa_Milano 
.@DebraMessingpic.twitter.com/veKiXFR2A0","20","121","159","1520273906000","10:18 AM - 5 Mar 2018","/SKYRIDER4538/status/970725238441783296","null"
"1556481244-2418","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@amvetsupport","American Veteran","McConnell and Ryan. Still silent on the issues of Russian hacking, gun control, and tariffs. These two are completely useless except to their own self interests. Both need to go. Ryan first. #ironstache","17","185","312","1520266338000","8:12 AM - 5 Mar 2018","/amvetsupport/status/970693493071921153","null"
"1556481244-2043","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@PCPappy","PCPapadopoulos","You want to help curb gun violence. Educate through Enforcement. You do the crime you do the time. While doing the time, educate and help them change for the positive with teachers, councillors & psychologists. That’s my opinion #GunControl #GunViolence #gunsense #CommonSense","12","28","105","1520445535000","9:58 AM - 7 Mar 2018","/PCPappy/status/971445100646682626","null"
"1556481244-2438","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@UHOHitsMark","Uh Oh, It's Mark.","Probably because all those people she listed are trained and licensed to carry fire arms.  The very definition of gun control.  If people would look past the surface of ""OHMUHGAWD MUHGUNS"" and stop trying to be funny on twitter, you'd see the actual issues.","2","1","196","1520258726000","6:05 AM - 5 Mar 2018","/UHOHitsMark/status/970661569771208706","null"
"1556481244-2012","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SGTreport","SGTreport","FAKE NEWS MSM CLAIMS CORRECTING GUN CONTROL ACTIVISTS IS ‘BULLYING’  https://www.sgtreport.com/articles/2018/3/7/fake-news-msm-claims-correcting-gun-control-activists-is-bullying …","7","21","28","1520458821000","1:40 PM - 7 Mar 2018","/SGTreport/status/971500826387763200","null"
"1556481244-2215","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@GOPChairwoman","Ronna McDaniel","""The respondents’ top four issues for 2018, in order, were immigration, taxes, gun control/2nd Amendment and Jobs/Economy...The least important issue of all the issues was Russia/Election meddling.""
http://thehill.com/opinion/white-house/376833-the-american-people-arent-picking-up-what-the-mainstream-media-is-putting …","43","76","134","1520356024000","9:07 AM - 6 Mar 2018","/GOPChairwoman/status/971069665287032832","null"
"1556481244-2366","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@mike_saba6","Mike Saba","Phil - give it up. Gun control will not win you the governorship. It's cute that you march with the kids, who can't vote, but gun control is a off limits.","1","3","39","1520283526000","12:58 PM - 5 Mar 2018","/mike_saba6/status/970765588766306306","null"
"1556481244-2324","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SiddonsDan","dan siddons  📅","A Democrat Shoots Up A:

Concert in Vegas 
Church in Texas 
School in Sandy Hook
Movie Theater In Colorado 
Ball Field & @SteveScalise 

We don’t need GUN CONTROL, We need DEMOCRAT control!! pic.twitter.com/6uoKfIANNE","11","81","104","1520297271000","4:47 PM - 5 Mar 2018","/SiddonsDan/status/970823236454899712","null"
"1556481244-2371","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@NRO","National Review","Why the Left Won’t Win the #GunControl Debate http://bit.ly/2H34TCn  via @DavidAFrenchpic.twitter.com/pAZOLzOgt3","10","16","24","1520280603000","12:10 PM - 5 Mar 2018","/NRO/status/970753324982075394","null"
"1556481244-2273","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SafetyPinDaily","SafetyPin-Daily","An Illinois gun show bans AR-15 sales, landing it at the center of a national gun-control debate || By; Mark Guarino http://a.msn.com/01/en-us/BBJRMSi?ocid=st …","","39","57","1520322491000","11:48 PM - 5 Mar 2018","/SafetyPinDaily/status/970929018462711810","null"
"1556481244-2019","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@nmlinarez17","Polly Wants A Cracker","Teenagers like @Emma4Change @davidhogg111 @cameron_kasky are not old enough to weigh in on gun control, but they are old enough to marry at 13? What is wrong with this country??","7","6","115","1520455745000","12:49 PM - 7 Mar 2018","/nmlinarez17/status/971487927388819461","null"
"1556481244-2426","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@fawfulfan","Matthew Chapman","This is from the party that simultaneously claims gun control will A) not work, and B) turn us into Nazi Germany. https://twitter.com/jdelgracio/status/970655659627859968 …","2","31","68","1520263803000","7:30 AM - 5 Mar 2018","/fawfulfan/status/970682864374370304","null"
"1556481244-2433","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@SheriffClarke","David A. Clarke, Jr.","Expanding already burdensome gun control measures is a SWING AND A MISS to reduce violence. Liberal soft on crime policies like de-incarceration, second chance programs, community corrections etc, leaves bad people with no fear of punishment for bad behavior. INCARCERATE EARLY ON pic.twitter.com/iCDlzOZ87C","258","888","2.9K","1520261239000","6:47 AM - 5 Mar 2018","/SheriffClarke/status/970672108509581312","null"
"1556481244-2496","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@BNicholsLiberty","Brian Nichols","Just so we're clear, this is a .22 bolt action rifle. The only reason Shannon is making an issue of it is because it looks ""scary"". 

And the left wonders why we won't don't take their gun control arguments seriously. https://twitter.com/shannonrwatts/status/969572513154936833 …","7","27","96","1520218827000","7:00 PM - 4 Mar 2018","/BNicholsLiberty/status/970494221248540673","null"
"1556481244-2338","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@StephenGutowski","Stephen Gutowski","The organizers banned AR-15 sales because they were hoping to appease gun control protesters. Of course, gun control protesters showed up anyway. https://twitter.com/kylegriffin1/status/970682895227482112 …","8","16","31","1520292568000","3:29 PM - 5 Mar 2018","/StephenGutowski/status/970803511977013248","null"
"1556481244-2200","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@antonia_okafor","Antonia Okafor","Baltimore? You are one to talk. Your city is the poster child for why gun control doesn't work. You passed MORE gun control after the horrific Sandy Hook massacre and yet just graced the front page of USA Today as the most dangerous city in America. 

Sit. Down. https://twitter.com/RectorSun/status/971086966405165057 …","868","7.1K","19K","1520362778000","10:59 AM - 6 Mar 2018","/antonia_okafor/status/971097992487940096","null"
"1556481244-2506","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-03-05%20until%3A2018-03-08&src=typd&lang=en","@LeslieSimone_","✨Leslie Simone  ✨","This is scary. This past week, I spoke with people at our state Capitol who truly seem scared. They are angry and they seem to have some very strange ideas about what those just asking for sensible gun control want... 
honestly, the NRA is truly a terrorist organization.","3","51","241","1520215542000","6:05 PM - 4 Mar 2018","/LeslieSimone_/status/970480440984440834","null"
